FORMULA_ID,FORMULA_NO,FORMULA_VERS,FORMULA_DESC1,LINE_NO,INVENTORY_ITEM_ID,ORGANIZATION_ID,TYPE,DETAIL_UOM,QTY,STD_LOSS,STD_SG,STD_RATE,STD_RATE_WITH_LOSS,STD_VALUE_WOLOSS,WITH_LOSS_QTY,STD_VALUE_WIHLOSS,CREATION_DATE,LAST_UPDATE_DATE,CREATED,UPDATED_BY
110697,005600 -0000 -F29/ 158,23,BPPL ECON EMUL - WHITE,4,28,103,Ingredient,KGS,0.4,3,1.56,404.3,0,161.72,0.412,166.5716,31-Jul-2015 11:21:34 AM,28-Sept-2021 03:07:03 PM,USMAN IBRAHIM,FIZZA NAEEM
110697,005600 -0000 -F29/ 158,23,BPPL ECON EMUL - WHITE,5,154,103,Ingredient,KGS,0.3,3,1.56,121.21,0,36.363,0.309,37.45389,31-Jul-2015 11:21:34 AM,07-Aug-2015 02:20:42 PM,USMAN IBRAHIM,USMAN IBRAHIM
110697,005600 -0000 -F29/ 158,23,BPPL ECON EMUL - WHITE,6,30,103,Ingredient,KGS,0.05,3,1.56,191.9,0,9.595,0.0515,9.88285,31-Jul-2015 11:21:34 AM,07-Aug-2015 02:20:42 PM,USMAN IBRAHIM,USMAN IBRAHIM
110697,005600 -0000 -F29/ 158,23,BPPL ECON EMUL - WHITE,7,6156541,103,Ingredient,KGS,0.53,3,1.56,539.43,0,285.8979,0.5459,294.474837,31-Jul-2015 11:21:34 AM,08-Jun-2021 10:15:01 AM,USMAN IBRAHIM,FIZZA NAEEM
110697,005600 -0000 -F29/ 158,23,BPPL ECON EMUL - WHITE,8,1052,103,Ingredient,KGS,21,3,1.56,16.79,0,352.59,21.63,363.1677,07-Aug-2015 02:20:42 PM,07-Aug-2015 02:20:42 PM,USMAN IBRAHIM,USMAN IBRAHIM
110697,005600 -0000 -F29/ 158,23,BPPL ECON EMUL - WHITE,9,1002,103,Ingredient,KGS,29.37,3,1.56,7.84,0,230.2608,30.2511,237.168624,31-Jul-2015 11:21:34 AM,07-Aug-2015 02:20:42 PM,USMAN IBRAHIM,USMAN IBRAHIM
110697,005600 -0000 -F29/ 158,23,BPPL ECON EMUL - WHITE,10,1001,103,Ingredient,KGS,10,3,1.56,21.21,0,212.1,10.3,218.463,31-Jul-2015 11:21:34 AM,07-Aug-2015 02:20:42 PM,USMAN IBRAHIM,USMAN IBRAHIM
110697,005600 -0000 -F29/ 158,23,BPPL ECON EMUL - WHITE,11,2240,103,Ingredient,KGS,6.5,3,1.56,0.01,0,0.065,6.695,0.06695,31-Jul-2015 11:21:34 AM,07-Aug-2015 02:20:42 PM,USMAN IBRAHIM,USMAN IBRAHIM
110697,005600 -0000 -F29/ 158,23,BPPL ECON EMUL - WHITE,12,6197559,103,Ingredient,KGS,0.55,3,1.56,1176.93,0,647.3115,0.5665,666.730845,31-Jul-2015 11:21:34 AM,05-Jun-2021 11:02:47 AM,USMAN IBRAHIM,FIZZA NAEEM
110697,005600 -0000 -F29/ 158,23,BPPL ECON EMUL - WHITE,13,285,103,Ingredient,KGS,0.25,3,1.56,166.65,0,41.6625,0.2575,42.912375,07-Aug-2015 02:20:42 PM,07-Aug-2015 02:20:42 PM,USMAN IBRAHIM,USMAN IBRAHIM
110697,005600 -0000 -F29/ 158,23,BPPL ECON EMUL - WHITE,14,6121501,103,Ingredient,KGS,2,3,1.56,138.81,0,277.62,2.06,285.9486,31-Jul-2015 11:21:34 AM,06-Jan-2022 12:31:00 PM,USMAN IBRAHIM,AKHTAR ALI
110697,005600 -0000 -F29/ 158,23,BPPL ECON EMUL - WHITE,15,1190,103,Ingredient,KGS,0.1,3,1.56,140.72,0,14.072,0.103,14.49416,31-Jul-2015 11:21:34 AM,07-Aug-2015 02:20:42 PM,USMAN IBRAHIM,USMAN IBRAHIM
110697,005600 -0000 -F29/ 158,23,BPPL ECON EMUL - WHITE,16,46242,103,Ingredient,KGS,0,3,1.56,348.24,0,0,0,0,31-Jul-2015 11:21:34 AM,07-Nov-2019 03:46:13 PM,USMAN IBRAHIM,USMAN IBRAHIM
110697,005600 -0000 -F29/ 158,23,BPPL ECON EMUL - WHITE,17,2240,103,Ingredient,KGS,0.5,3,1.56,0.01,0,0.005,0.515,0.00515,31-Jul-2015 11:21:34 AM,07-Aug-2015 02:20:42 PM,USMAN IBRAHIM,USMAN IBRAHIM
110697,005600 -0000 -F29/ 158,23,BPPL ECON EMUL - WHITE,18,4543850,103,Ingredient,KGS,6,3,1.56,100.48,0,602.88,6.18,620.9664,31-Jul-2015 11:21:34 AM,07-Aug-2015 02:20:42 PM,USMAN IBRAHIM,USMAN IBRAHIM
110697,005600 -0000 -F29/ 158,23,BPPL ECON EMUL - WHITE,19,2240,103,Ingredient,KGS,2.65,3,1.56,0.01,0,0.0265,2.7295,0.027295,31-Jul-2015 11:21:34 AM,07-Aug-2015 02:20:42 PM,USMAN IBRAHIM,USMAN IBRAHIM
112770,005600 -0000 -F29/ 195,24,BPPL ECON EMUL - WHITE,1,2240,103,Ingredient,KGS,19,3,1.56,0.01,0,0.19,19.57,0.1957,30-Aug-2015 12:34:49 PM,30-Aug-2015 12:36:51 PM,IRFAN A KHAN,IRFAN A KHAN
112770,005600 -0000 -F29/ 195,24,BPPL ECON EMUL - WHITE,1,82119,103,Product,KGS,100,3,1.56,24.03,24.7509,2403,103,2475.09,30-Aug-2015 12:34:49 PM,30-Aug-2015 12:36:51 PM,IRFAN A KHAN,IRFAN A KHAN
112770,005600 -0000 -F29/ 195,24,BPPL ECON EMUL - WHITE,2,2245,103,Ingredient,KGS,0.1,3,1.56,68.68,0,6.868,0.103,7.07404,30-Aug-2015 12:34:49 PM,30-Aug-2015 12:36:51 PM,IRFAN A KHAN,IRFAN A KHAN
112770,005600 -0000 -F29/ 195,24,BPPL ECON EMUL - WHITE,3,6139495,103,Ingredient,KGS,0.5,3,1.56,126.69,0,63.345,0.515,65.24535,30-Aug-2015 12:34:49 PM,09-Nov-2020 08:46:02 AM,IRFAN A KHAN,FIZZA NAEEM
112770,005600 -0000 -F29/ 195,24,BPPL ECON EMUL - WHITE,4,28,103,Ingredient,KGS,0.4,3,1.56,404.3,0,161.72,0.412,166.5716,30-Aug-2015 12:34:49 PM,28-Sept-2021 03:07:03 PM,IRFAN A KHAN,FIZZA NAEEM
112770,005600 -0000 -F29/ 195,24,BPPL ECON EMUL - WHITE,5,154,103,Ingredient,KGS,0.3,3,1.56,121.21,0,36.363,0.309,37.45389,30-Aug-2015 12:34:49 PM,30-Aug-2015 12:36:51 PM,IRFAN A KHAN,IRFAN A KHAN
112770,005600 -0000 -F29/ 195,24,BPPL ECON EMUL - WHITE,6,30,103,Ingredient,KGS,0.05,3,1.56,191.9,0,9.595,0.0515,9.88285,30-Aug-2015 12:34:49 PM,30-Aug-2015 12:36:51 PM,IRFAN A KHAN,IRFAN A KHAN
112770,005600 -0000 -F29/ 195,24,BPPL ECON EMUL - WHITE,7,6156541,103,Ingredient,KGS,0.53,3,1.56,539.43,0,285.8979,0.5459,294.474837,30-Aug-2015 12:34:49 PM,08-Jun-2021 10:15:01 AM,IRFAN A KHAN,FIZZA NAEEM
112770,005600 -0000 -F29/ 195,24,BPPL ECON EMUL - WHITE,8,1052,103,Ingredient,KGS,21,3,1.56,17.53,0,368.13,21.63,379.1739,30-Aug-2015 12:36:51 PM,25-Aug-2021 10:31:36 AM,IRFAN A KHAN,FIZZA NAEEM
112770,005600 -0000 -F29/ 195,24,BPPL ECON EMUL - WHITE,9,1002,103,Ingredient,KGS,29.37,3,1.56,7.84,0,230.2608,30.2511,237.168624,30-Aug-2015 12:34:49 PM,30-Aug-2015 12:36:51 PM,IRFAN A KHAN,IRFAN A KHAN
112770,005600 -0000 -F29/ 195,24,BPPL ECON EMUL - WHITE,10,1001,103,Ingredient,KGS,10,3,1.56,21.21,0,212.1,10.3,218.463,30-Aug-2015 12:34:49 PM,30-Aug-2015 12:36:51 PM,IRFAN A KHAN,IRFAN A KHAN
112770,005600 -0000 -F29/ 195,24,BPPL ECON EMUL - WHITE,11,2240,103,Ingredient,KGS,6.5,3,1.56,0.01,0,0.065,6.695,0.06695,30-Aug-2015 12:34:49 PM,30-Aug-2015 12:36:51 PM,IRFAN A KHAN,IRFAN A KHAN
112770,005600 -0000 -F29/ 195,24,BPPL ECON EMUL - WHITE,12,6197559,103,Ingredient,KGS,0.55,3,1.56,1176.93,0,647.3115,0.5665,666.730845,30-Aug-2015 12:34:49 PM,05-Jun-2021 10:49:22 AM,IRFAN A KHAN,FIZZA NAEEM
112770,005600 -0000 -F29/ 195,24,BPPL ECON EMUL - WHITE,13,283,103,Ingredient,KGS,0.25,3,1.56,186.85,0,46.7125,0.2575,48.113875,30-Aug-2015 12:36:51 PM,30-Aug-2015 12:36:51 PM,IRFAN A KHAN,IRFAN A KHAN
112770,005600 -0000 -F29/ 195,24,BPPL ECON EMUL - WHITE,14,6121501,103,Ingredient,KGS,2,3,1.56,138.81,0,277.62,2.06,285.9486,30-Aug-2015 12:34:49 PM,06-Jan-2022 12:31:02 PM,IRFAN A KHAN,AKHTAR ALI
112770,005600 -0000 -F29/ 195,24,BPPL ECON EMUL - WHITE,15,1190,103,Ingredient,KGS,0.1,3,1.56,140.72,0,14.072,0.103,14.49416,30-Aug-2015 12:34:49 PM,30-Aug-2015 12:36:51 PM,IRFAN A KHAN,IRFAN A KHAN
112770,005600 -0000 -F29/ 195,24,BPPL ECON EMUL - WHITE,16,46242,103,Ingredient,KGS,0,3,1.56,348.24,0,0,0,0,30-Aug-2015 12:34:49 PM,07-Nov-2019 03:46:13 PM,IRFAN A KHAN,USMAN IBRAHIM
112770,005600 -0000 -F29/ 195,24,BPPL ECON EMUL - WHITE,17,2240,103,Ingredient,KGS,0.5,3,1.56,0.01,0,0.005,0.515,0.00515,30-Aug-2015 12:34:49 PM,30-Aug-2015 12:36:51 PM,IRFAN A KHAN,IRFAN A KHAN
112770,005600 -0000 -F29/ 195,24,BPPL ECON EMUL - WHITE,18,4543850,103,Ingredient,KGS,6,3,1.56,100.48,0,602.88,6.18,620.9664,30-Aug-2015 12:34:49 PM,30-Aug-2015 12:36:51 PM,IRFAN A KHAN,IRFAN A KHAN
112770,005600 -0000 -F29/ 195,24,BPPL ECON EMUL - WHITE,19,2240,103,Ingredient,KGS,2.65,3,1.56,0.01,0,0.0265,2.7295,0.027295,30-Aug-2015 12:34:49 PM,30-Aug-2015 12:36:51 PM,IRFAN A KHAN,IRFAN A KHAN
114995,005600 -0000 -F30/ 58,25,BPPL ECON EMUL - WHITE,1,2240,103,Ingredient,KGS,19,3,1.56,0.01,0,0.19,19.57,0.1957,26-Oct-2015 02:35:02 PM,26-Oct-2015 02:35:02 PM,USMAN IBRAHIM,USMAN IBRAHIM
114995,005600 -0000 -F30/ 58,25,BPPL ECON EMUL - WHITE,1,82119,103,Product,KGS,100,3,1.56,23.26,23.9578,2326,103,2395.78,26-Oct-2015 02:35:02 PM,26-Oct-2015 02:35:02 PM,USMAN IBRAHIM,USMAN IBRAHIM
114995,005600 -0000 -F30/ 58,25,BPPL ECON EMUL - WHITE,2,2245,103,Ingredient,KGS,0.1,3,1.56,63.79,0,6.379,0.103,6.57037,26-Oct-2015 02:35:02 PM,26-Oct-2015 02:35:02 PM,USMAN IBRAHIM,USMAN IBRAHIM
114995,005600 -0000 -F30/ 58,25,BPPL ECON EMUL - WHITE,3,6139495,103,Ingredient,KGS,0.5,3,1.56,126.69,0,63.345,0.515,65.24535,26-Oct-2015 02:35:02 PM,09-Nov-2020 08:46:03 AM,USMAN IBRAHIM,FIZZA NAEEM
114995,005600 -0000 -F30/ 58,25,BPPL ECON EMUL - WHITE,4,28,103,Ingredient,KGS,0.4,3,1.56,404.3,0,161.72,0.412,166.5716,26-Oct-2015 02:35:02 PM,28-Sept-2021 03:07:03 PM,USMAN IBRAHIM,FIZZA NAEEM
114995,005600 -0000 -F30/ 58,25,BPPL ECON EMUL - WHITE,5,154,103,Ingredient,KGS,0.3,3,1.56,115.22,0,34.566,0.309,35.60298,26-Oct-2015 02:35:02 PM,26-Oct-2015 02:35:02 PM,USMAN IBRAHIM,USMAN IBRAHIM
114995,005600 -0000 -F30/ 58,25,BPPL ECON EMUL - WHITE,6,30,103,Ingredient,KGS,0.05,3,1.56,188.45,0,9.4225,0.0515,9.705175,26-Oct-2015 02:35:02 PM,26-Oct-2015 02:35:02 PM,USMAN IBRAHIM,USMAN IBRAHIM
114995,005600 -0000 -F30/ 58,25,BPPL ECON EMUL - WHITE,7,6156541,103,Ingredient,KGS,0.58,3,1.56,539.43,0,312.8694,0.5974,322.255482,26-Oct-2015 02:35:02 PM,08-Jun-2021 10:15:00 AM,USMAN IBRAHIM,FIZZA NAEEM
114995,005600 -0000 -F30/ 58,25,BPPL ECON EMUL - WHITE,8,1052,103,Ingredient,KGS,21,3,1.56,17.53,0,368.13,21.63,379.1739,26-Oct-2015 02:35:02 PM,25-Aug-2021 10:31:38 AM,USMAN IBRAHIM,FIZZA NAEEM
114995,005600 -0000 -F30/ 58,25,BPPL ECON EMUL - WHITE,9,1002,103,Ingredient,KGS,29.32,3,1.56,7.58,0,222.2456,30.1996,228.912968,26-Oct-2015 02:35:02 PM,26-Oct-2015 02:35:02 PM,USMAN IBRAHIM,USMAN IBRAHIM
114995,005600 -0000 -F30/ 58,25,BPPL ECON EMUL - WHITE,10,1001,103,Ingredient,KGS,10,3,1.56,21.21,0,212.1,10.3,218.463,26-Oct-2015 02:35:02 PM,26-Oct-2015 02:35:02 PM,USMAN IBRAHIM,USMAN IBRAHIM
114995,005600 -0000 -F30/ 58,25,BPPL ECON EMUL - WHITE,11,2240,103,Ingredient,KGS,6.5,3,1.56,0.01,0,0.065,6.695,0.06695,26-Oct-2015 02:35:02 PM,26-Oct-2015 02:35:02 PM,USMAN IBRAHIM,USMAN IBRAHIM
114995,005600 -0000 -F30/ 58,25,BPPL ECON EMUL - WHITE,12,6197559,103,Ingredient,KGS,0.55,3,1.56,1176.93,0,647.3115,0.5665,666.730845,26-Oct-2015 02:35:02 PM,05-Jun-2021 10:49:22 AM,USMAN IBRAHIM,FIZZA NAEEM
114995,005600 -0000 -F30/ 58,25,BPPL ECON EMUL - WHITE,13,283,103,Ingredient,KGS,0.25,3,1.56,186.85,0,46.7125,0.2575,48.113875,26-Oct-2015 02:35:02 PM,26-Oct-2015 02:35:02 PM,USMAN IBRAHIM,USMAN IBRAHIM
114995,005600 -0000 -F30/ 58,25,BPPL ECON EMUL - WHITE,14,6121501,103,Ingredient,KGS,2,3,1.56,138.81,0,277.62,2.06,285.9486,26-Oct-2015 02:35:02 PM,06-Jan-2022 12:31:03 PM,USMAN IBRAHIM,AKHTAR ALI
114995,005600 -0000 -F30/ 58,25,BPPL ECON EMUL - WHITE,15,1190,103,Ingredient,KGS,0.1,3,1.56,140.87,0,14.087,0.103,14.50961,26-Oct-2015 02:35:02 PM,26-Oct-2015 02:35:02 PM,USMAN IBRAHIM,USMAN IBRAHIM
114995,005600 -0000 -F30/ 58,25,BPPL ECON EMUL - WHITE,16,46242,103,Ingredient,KGS,0,3,1.56,348.24,0,0,0,0,26-Oct-2015 02:35:02 PM,07-Nov-2019 03:46:15 PM,USMAN IBRAHIM,USMAN IBRAHIM
114995,005600 -0000 -F30/ 58,25,BPPL ECON EMUL - WHITE,17,2240,103,Ingredient,KGS,0.5,3,1.56,0.01,0,0.005,0.515,0.00515,26-Oct-2015 02:35:02 PM,26-Oct-2015 02:35:02 PM,USMAN IBRAHIM,USMAN IBRAHIM
114995,005600 -0000 -F30/ 58,25,BPPL ECON EMUL - WHITE,18,4543850,103,Ingredient,KGS,6,3,1.56,91.95,0,551.7,6.18,568.251,26-Oct-2015 02:35:02 PM,26-Oct-2015 02:35:02 PM,USMAN IBRAHIM,USMAN IBRAHIM
114995,005600 -0000 -F30/ 58,25,BPPL ECON EMUL - WHITE,19,2240,103,Ingredient,KGS,2.65,3,1.56,0.01,0,0.0265,2.7295,0.027295,26-Oct-2015 02:35:02 PM,26-Oct-2015 02:35:02 PM,USMAN IBRAHIM,USMAN IBRAHIM
115232,005600 -0000 -F30/ 66,26,BPPL ECON EMUL - WHITE,1,2240,103,Ingredient,KGS,19,3,1.56,0.01,0,0.19,19.57,0.1957,02-Nov-2015 01:58:03 PM,02-Nov-2015 01:58:03 PM,UMAR FAYYAZ,UMAR FAYYAZ
115232,005600 -0000 -F30/ 66,26,BPPL ECON EMUL - WHITE,1,82119,103,Product,KGS,100,3,1.56,23.46,24.1638,2346,103,2416.38,02-Nov-2015 01:58:03 PM,02-Nov-2015 01:58:03 PM,UMAR FAYYAZ,UMAR FAYYAZ
115232,005600 -0000 -F30/ 66,26,BPPL ECON EMUL - WHITE,2,2245,103,Ingredient,KGS,0.1,3,1.56,63.79,0,6.379,0.103,6.57037,02-Nov-2015 01:58:03 PM,02-Nov-2015 01:58:03 PM,UMAR FAYYAZ,UMAR FAYYAZ
115232,005600 -0000 -F30/ 66,26,BPPL ECON EMUL - WHITE,3,6139495,103,Ingredient,KGS,0.5,3,1.56,126.69,0,63.345,0.515,65.24535,02-Nov-2015 01:58:03 PM,09-Nov-2020 08:46:05 AM,UMAR FAYYAZ,FIZZA NAEEM
115232,005600 -0000 -F30/ 66,26,BPPL ECON EMUL - WHITE,4,28,103,Ingredient,KGS,0.4,3,1.56,404.3,0,161.72,0.412,166.5716,02-Nov-2015 01:58:03 PM,28-Sept-2021 03:07:04 PM,UMAR FAYYAZ,FIZZA NAEEM
115232,005600 -0000 -F30/ 66,26,BPPL ECON EMUL - WHITE,5,154,103,Ingredient,KGS,0.3,3,1.56,109.81,0,32.943,0.309,33.93129,02-Nov-2015 01:58:03 PM,02-Nov-2015 01:58:03 PM,UMAR FAYYAZ,UMAR FAYYAZ
115232,005600 -0000 -F30/ 66,26,BPPL ECON EMUL - WHITE,6,30,103,Ingredient,KGS,0.05,3,1.56,188.45,0,9.4225,0.0515,9.705175,02-Nov-2015 01:58:03 PM,02-Nov-2015 01:58:03 PM,UMAR FAYYAZ,UMAR FAYYAZ
115232,005600 -0000 -F30/ 66,26,BPPL ECON EMUL - WHITE,7,6156541,103,Ingredient,KGS,0.53,3,1.56,539.43,0,285.8979,0.5459,294.474837,02-Nov-2015 01:58:03 PM,08-Jun-2021 10:15:01 AM,UMAR FAYYAZ,FIZZA NAEEM
115232,005600 -0000 -F30/ 66,26,BPPL ECON EMUL - WHITE,8,1052,103,Ingredient,KGS,21,3,1.56,17.57,0,368.97,21.63,380.0391,02-Nov-2015 01:58:03 PM,02-Nov-2015 01:58:03 PM,UMAR FAYYAZ,UMAR FAYYAZ
115232,005600 -0000 -F30/ 66,26,BPPL ECON EMUL - WHITE,9,1002,103,Ingredient,KGS,29.37,3,1.56,7.67,0,225.2679,30.2511,232.025937,02-Nov-2015 01:58:03 PM,02-Nov-2015 01:58:03 PM,UMAR FAYYAZ,UMAR FAYYAZ
115232,005600 -0000 -F30/ 66,26,BPPL ECON EMUL - WHITE,10,1001,103,Ingredient,KGS,10,3,1.56,21.21,0,212.1,10.3,218.463,02-Nov-2015 01:58:03 PM,02-Nov-2015 01:58:03 PM,UMAR FAYYAZ,UMAR FAYYAZ
115232,005600 -0000 -F30/ 66,26,BPPL ECON EMUL - WHITE,11,2240,103,Ingredient,KGS,6.5,3,1.56,0.01,0,0.065,6.695,0.06695,02-Nov-2015 01:58:03 PM,02-Nov-2015 01:58:03 PM,UMAR FAYYAZ,UMAR FAYYAZ
115232,005600 -0000 -F30/ 66,26,BPPL ECON EMUL - WHITE,12,6197559,103,Ingredient,KGS,0.6,3,1.56,1176.93,0,706.158,0.618,727.34274,02-Nov-2015 01:58:03 PM,05-Jun-2021 11:04:19 AM,UMAR FAYYAZ,FIZZA NAEEM
115232,005600 -0000 -F30/ 66,26,BPPL ECON EMUL - WHITE,13,283,103,Ingredient,KGS,0.25,3,1.56,186.85,0,46.7125,0.2575,48.113875,02-Nov-2015 01:58:03 PM,02-Nov-2015 01:58:03 PM,UMAR FAYYAZ,UMAR FAYYAZ
115232,005600 -0000 -F30/ 66,26,BPPL ECON EMUL - WHITE,14,6121501,103,Ingredient,KGS,2,3,1.56,138.81,0,277.62,2.06,285.9486,02-Nov-2015 01:58:03 PM,06-Jan-2022 12:31:00 PM,UMAR FAYYAZ,AKHTAR ALI
115232,005600 -0000 -F30/ 66,26,BPPL ECON EMUL - WHITE,15,1190,103,Ingredient,KGS,0.1,3,1.56,140.44,0,14.044,0.103,14.46532,02-Nov-2015 01:58:03 PM,02-Nov-2015 01:58:03 PM,UMAR FAYYAZ,UMAR FAYYAZ
115232,005600 -0000 -F30/ 66,26,BPPL ECON EMUL - WHITE,16,46242,103,Ingredient,KGS,0,3,1.56,348.24,0,0,0,0,02-Nov-2015 01:58:03 PM,07-Nov-2019 03:46:12 PM,UMAR FAYYAZ,USMAN IBRAHIM
115232,005600 -0000 -F30/ 66,26,BPPL ECON EMUL - WHITE,17,2240,103,Ingredient,KGS,0.5,3,1.56,0.01,0,0.005,0.515,0.00515,02-Nov-2015 01:58:03 PM,02-Nov-2015 01:58:03 PM,UMAR FAYYAZ,UMAR FAYYAZ
115232,005600 -0000 -F30/ 66,26,BPPL ECON EMUL - WHITE,18,4543850,103,Ingredient,KGS,6,3,1.56,89.03,0,534.18,6.18,550.2054,02-Nov-2015 01:58:03 PM,02-Nov-2015 01:58:03 PM,UMAR FAYYAZ,UMAR FAYYAZ
115232,005600 -0000 -F30/ 66,26,BPPL ECON EMUL - WHITE,19,2240,103,Ingredient,KGS,2.6,3,1.56,0.01,0,0.026,2.678,0.02678,02-Nov-2015 01:58:03 PM,02-Nov-2015 01:58:03 PM,UMAR FAYYAZ,UMAR FAYYAZ
115838,005600 -0000 -F30/ 87,27,BPPL ECON EMUL - WHITE,1,2240,103,Ingredient,KGS,19,3,1.56,0.01,0,0.19,19.57,0.1957,12-Nov-2015 01:06:42 PM,12-Nov-2015 01:06:42 PM,USMAN IBRAHIM,USMAN IBRAHIM
115838,005600 -0000 -F30/ 87,27,BPPL ECON EMUL - WHITE,1,82119,103,Product,KGS,100,3,1.56,23.46,24.1638,2346,103,2416.38,12-Nov-2015 01:06:42 PM,12-Nov-2015 01:06:42 PM,USMAN IBRAHIM,USMAN IBRAHIM
115838,005600 -0000 -F30/ 87,27,BPPL ECON EMUL - WHITE,2,2245,103,Ingredient,KGS,0.1,3,1.56,63.79,0,6.379,0.103,6.57037,12-Nov-2015 01:06:42 PM,12-Nov-2015 01:06:42 PM,USMAN IBRAHIM,USMAN IBRAHIM
115838,005600 -0000 -F30/ 87,27,BPPL ECON EMUL - WHITE,3,6139495,103,Ingredient,KGS,0.5,3,1.56,126.69,0,63.345,0.515,65.24535,12-Nov-2015 01:06:42 PM,09-Nov-2020 08:46:03 AM,USMAN IBRAHIM,FIZZA NAEEM
115838,005600 -0000 -F30/ 87,27,BPPL ECON EMUL - WHITE,4,28,103,Ingredient,KGS,0.4,3,1.56,404.3,0,161.72,0.412,166.5716,12-Nov-2015 01:06:42 PM,28-Sept-2021 03:07:03 PM,USMAN IBRAHIM,FIZZA NAEEM
115838,005600 -0000 -F30/ 87,27,BPPL ECON EMUL - WHITE,5,154,103,Ingredient,KGS,0.3,3,1.56,109.81,0,32.943,0.309,33.93129,12-Nov-2015 01:06:42 PM,12-Nov-2015 01:06:42 PM,USMAN IBRAHIM,USMAN IBRAHIM
115838,005600 -0000 -F30/ 87,27,BPPL ECON EMUL - WHITE,6,30,103,Ingredient,KGS,0.05,3,1.56,188.45,0,9.4225,0.0515,9.705175,12-Nov-2015 01:06:42 PM,12-Nov-2015 01:06:42 PM,USMAN IBRAHIM,USMAN IBRAHIM
115838,005600 -0000 -F30/ 87,27,BPPL ECON EMUL - WHITE,7,6156541,103,Ingredient,KGS,0.53,3,1.56,539.43,0,285.8979,0.5459,294.474837,12-Nov-2015 01:06:42 PM,08-Jun-2021 10:15:00 AM,USMAN IBRAHIM,FIZZA NAEEM
115838,005600 -0000 -F30/ 87,27,BPPL ECON EMUL - WHITE,8,1052,103,Ingredient,KGS,21,3,1.56,17.57,0,368.97,21.63,380.0391,12-Nov-2015 01:06:42 PM,12-Nov-2015 01:06:42 PM,USMAN IBRAHIM,USMAN IBRAHIM
115838,005600 -0000 -F30/ 87,27,BPPL ECON EMUL - WHITE,9,1002,103,Ingredient,KGS,29.37,3,1.56,7.67,0,225.2679,30.2511,232.025937,12-Nov-2015 01:06:42 PM,12-Nov-2015 01:06:42 PM,USMAN IBRAHIM,USMAN IBRAHIM
115838,005600 -0000 -F30/ 87,27,BPPL ECON EMUL - WHITE,10,1001,103,Ingredient,KGS,10,3,1.56,21.21,0,212.1,10.3,218.463,12-Nov-2015 01:06:42 PM,12-Nov-2015 01:06:42 PM,USMAN IBRAHIM,USMAN IBRAHIM
115838,005600 -0000 -F30/ 87,27,BPPL ECON EMUL - WHITE,11,2240,103,Ingredient,KGS,6.5,3,1.56,0.01,0,0.065,6.695,0.06695,12-Nov-2015 01:06:42 PM,12-Nov-2015 01:06:42 PM,USMAN IBRAHIM,USMAN IBRAHIM
115838,005600 -0000 -F30/ 87,27,BPPL ECON EMUL - WHITE,12,6197559,103,Ingredient,KGS,0.6,3,1.56,1176.93,0,706.158,0.618,727.34274,12-Nov-2015 01:06:42 PM,05-Jun-2021 10:49:22 AM,USMAN IBRAHIM,FIZZA NAEEM
115838,005600 -0000 -F30/ 87,27,BPPL ECON EMUL - WHITE,13,283,103,Ingredient,KGS,0.25,3,1.56,186.85,0,46.7125,0.2575,48.113875,12-Nov-2015 01:06:42 PM,12-Nov-2015 01:06:42 PM,USMAN IBRAHIM,USMAN IBRAHIM
115838,005600 -0000 -F30/ 87,27,BPPL ECON EMUL - WHITE,14,6121501,103,Ingredient,KGS,2,3,1.56,138.81,0,277.62,2.06,285.9486,12-Nov-2015 01:06:42 PM,06-Jan-2022 12:31:03 PM,USMAN IBRAHIM,AKHTAR ALI
115838,005600 -0000 -F30/ 87,27,BPPL ECON EMUL - WHITE,15,1190,103,Ingredient,KGS,0.1,3,1.56,140.44,0,14.044,0.103,14.46532,12-Nov-2015 01:06:42 PM,12-Nov-2015 01:06:42 PM,USMAN IBRAHIM,USMAN IBRAHIM
115838,005600 -0000 -F30/ 87,27,BPPL ECON EMUL - WHITE,16,46242,103,Ingredient,KGS,0,3,1.56,348.24,0,0,0,0,12-Nov-2015 01:06:42 PM,07-Nov-2019 03:46:14 PM,USMAN IBRAHIM,USMAN IBRAHIM
115838,005600 -0000 -F30/ 87,27,BPPL ECON EMUL - WHITE,17,2240,103,Ingredient,KGS,0.5,3,1.56,0.01,0,0.005,0.515,0.00515,12-Nov-2015 01:06:42 PM,12-Nov-2015 01:06:42 PM,USMAN IBRAHIM,USMAN IBRAHIM
115838,005600 -0000 -F30/ 87,27,BPPL ECON EMUL - WHITE,18,4543850,103,Ingredient,KGS,6,3,1.56,89.03,0,534.18,6.18,550.2054,12-Nov-2015 01:06:42 PM,12-Nov-2015 01:06:42 PM,USMAN IBRAHIM,USMAN IBRAHIM
115838,005600 -0000 -F30/ 87,27,BPPL ECON EMUL - WHITE,19,2240,103,Ingredient,KGS,2.6,3,1.56,0.01,0,0.026,2.678,0.02678,12-Nov-2015 01:06:42 PM,12-Nov-2015 01:06:42 PM,USMAN IBRAHIM,USMAN IBRAHIM
116517,005600 -0000 -F30/124,27,BPPL ECON EMUL - WHITE,1,2240,103,Ingredient,KGS,19,3,1.56,0.01,0,0.19,19.57,0.1957,12-Dec-2015 04:36:03 PM,12-Dec-2015 04:36:03 PM,FIZZA NAEEM,FIZZA NAEEM
